Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.002456,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002492,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002528,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002564,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002604,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002640,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002676,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002712,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002748,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002784,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002824,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002860,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002896,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002932,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.002968,0.000000,0.528000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003004,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003040,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003080,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003116,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003152,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003188,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003224,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003260,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003300,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003336,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003372,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003408,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003444,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003480,0.005000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003520,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003556,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003592,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003628,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003664,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003700,0.005000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003740,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003776,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003812,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003848,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003884,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003920,0.005000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.003960,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004000,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004036,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004072,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004112,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004148,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004184,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004220,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004256,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004292,0.005000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004332,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004368,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004404,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004440,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004476,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004512,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004552,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004588,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004624,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004660,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004696,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004732,0.005000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
0.004772,0.000000,0.533000,137.612000,104.927000,4545.500000,0.762000,5694.500000
