Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.004232,0.987000,0.709000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004272,0.958000,0.723000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004308,0.904000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004344,0.841000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004380,0.753000,0.718000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004416,0.660000,0.699000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004456,0.552000,0.660000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004492,0.459000,0.626000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004528,0.357000,0.587000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004564,0.279000,0.543000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004600,0.191000,0.503000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004636,0.137000,0.459000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004676,0.108000,0.425000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004712,0.093000,0.386000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004748,0.108000,0.367000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004784,0.147000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
